id,model,dataset,included,m,n_clusters,entropy,norm_entropy,is_zero,correct,em,f1,confidence,is_unanswerable,qtype
56b7083376d8bf8d13000001,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,True,1.0,1.0,-0.040530330059721106,False,factoid
55376663bc4f83e82800000a,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
52f11b922059c6d71c000004,Meta-Llama-3-8B-Instruct,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.045002746007715665,False,factoid
536787467d100faa09000010,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56c077e9ef6e394741000021,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.14753984167062603,False,factoid
571f609c0fd6f91b6800000c,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.14877686788069866,False,factoid
55032e65e9bde69634000034,Meta-Llama-3-8B-Instruct,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.24867508094757085,False,factoid
5717d86029809bbe7a000003,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
514a0f4ad24251bc05000053,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
51651e24298dcd4e51000054,Meta-Llama-3-8B-Instruct,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,True,1.0,1.0,-0.25304603239055723,False,factoid
52b2e498f828ad283c000010,Meta-Llama-3-8B-Instruct,bioasq,False,0,,,,,,,,,False,factoid
5147c088d24251bc05000026,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.15789723023771293,False,factoid
5719f5c67de986d80d00000d,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
517901bc8ed59a060a00003b,Meta-Llama-3-8B-Instruct,bioasq,True,4,2.0,0.7219280948873594,0.3109175070825699,False,True,1.0,1.0,-0.05538412136956339,False,factoid
54e0e902ae9738404b000001,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
554356d0ed966d112c000005,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
532206819b2d7acc7e00000f,Meta-Llama-3-8B-Instruct,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.7193108256904566,False,factoid
54d8fd334b1fd0d33c000005,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
52f89fc62059c6d71c000050,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
52f350042059c6d71c000010,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
54f60ae05f206a0c06000008,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
5324a8ac9b2d7acc7e000018,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,True,1.0,1.0,-0.1583988308308714,False,factoid
571e172bbb137a4b0c000002,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
56b330bb39c782df06000001,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
57090c33cf1c325851000013,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
56ed27202ac5ed145900000c,Meta-Llama-3-8B-Instruct,bioasq,False,0,,,,,,,,,False,factoid
5157539ed24251bc0500008a,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
530cf4e0c8a0b4a00c000002,Meta-Llama-3-8B-Instruct,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.38303028259952043,False,factoid
530cf4e0c8a0b4a00c000006,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
530cf4e0c8a0b4a00c000007,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
572096c90fd6f91b6800000e,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
5173bdb38ed59a060a000020,Meta-Llama-3-8B-Instruct,bioasq,False,0,,,,,,,,,False,factoid
53442ca9aeec6fbd0700000b,Meta-Llama-3-8B-Instruct,bioasq,True,4,2.0,0.7219280948873594,0.3109175070825699,False,False,0.0,0.0,-0.12001537202897655,False,factoid
52efbfccc8da898910000018,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.3496275494592946,False,factoid
530cefaaad0bf1360c000012,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
53398855d6d3ac6a3400005b,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.4568890218390152,False,factoid
56d1da3b67f0cb3d66000006,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
530cefaaad0bf1360c00000d,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56f6d11c09dd18d46b00000f,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.44118840880692006,False,factoid
550c4011a103b78016000009,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.3032921651999156,False,factoid
56bc9268ac7ad1001900001b,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
54ff5197e9bde69634000001,Meta-Llama-3-8B-Instruct,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.9505230635404587,False,factoid
5343fc1aaeec6fbd07000003,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
516be1d6298dcd4e5100006a,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
56d860ad51531f7e33000002,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
52bf1cad03868f1b0600000a,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
552faababc4f83e828000005,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
55390901bc4f83e828000014,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.3664545400533825,False,factoid
56c341acfedd0b786b000001,Meta-Llama-3-8B-Instruct,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.5902429353445768,False,factoid
53189656b166e2b80600001c,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
54d6562c3706e8952800000b,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
515ddda6298dcd4e5100001f,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56bc7d71ac7ad10019000018,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56d3346cf22319765a000008,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
52b2e1d8f828ad283c00000c,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.9999999999999971,0.49999999999999856,False,True,1.0,1.0,-0.08919008006281359,False,factoid
55411d9f379ddf3f47000001,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.207117900252328,False,factoid
54d907c84b1fd0d33c000008,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.1361258822871605,False,factoid
550342a8f8aee20f27000002,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56bdc79bef6e394741000001,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
5118dd1305c10fae75000001,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
534ebb59288f4dae47000004,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
54d7ae1fe19bba8909000001,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
532f55fed6d3ac6a34000036,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
5519110f622b19434500000c,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
54ff45966ad7dcbc12000010,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.065434918156825,False,factoid
550c3754a103b78016000007,Meta-Llama-3-8B-Instruct,bioasq,False,0,,,,,,,,,False,factoid
517a8b768ed59a060a00003f,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
52fa6ac72059c6d71c000055,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
56c1f003ef6e394741000039,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
571e14fbbb137a4b0c000001,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
57136a7e1174fb1755000006,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
53357193d6d3ac6a34000047,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
571e2beabb137a4b0c000006,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
5708a845cf1c32585100000f,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
51405cd123fec90375000005,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,True,1.0,1.0,-0.05487492291874787,False,factoid
5503133ae9bde6963400001d,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
569e731cca240fa209000003,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
52b2e409f828ad283c00000e,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
56c1f040ef6e394741000055,Meta-Llama-3-8B-Instruct,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.7099859146401286,False,factoid
54e1bdacae9738404b000009,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56f146db2ac5ed145900000f,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
5321bc309b2d7acc7e00000d,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
51588bb2d24251bc05000091,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,True,1.0,1.0,-0.29374702044879086,False,factoid
571cdd227de986d80d00000f,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
54f9b74306d9727f76000004,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
53440d2caeec6fbd07000004,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
530c7f52970c65fa6b000010,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56e6dfc2edfc094c1f000003,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
531d744c267d7dd053000009,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.19599828070548547,False,factoid
55241f9e2c8b63434a000004,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.04958643468125956,False,factoid
52ee9f55c8da898910000009,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,True,1.0,1.0,-0.06754944641141947,False,factoid
52e92c6e98d0239505000024,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
550c3d45a103b78016000008,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
56ae2fab0a360a5e45000006,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56cdf5315795f9a73e000046,Meta-Llama-3-8B-Instruct,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,True,1.0,1.0,-0.4278547838330269,False,factoid
56f780cb09dd18d46b000011,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.04436484625330017,False,factoid
5717dbfe7de986d80d000001,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
56cf20eb3975bb303a000001,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56ed0ffe2ac5ed1459000008,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,True,1.0,1.0,-0.13393394418056398,False,factoid
56b76d916e3f8eaf4c000001,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
5177def18ed59a060a000034,Meta-Llama-3-8B-Instruct,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.435175294677407,False,factoid
56f4011709dd18d46b000003,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
51635202298dcd4e5100004f,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
553f72edab98a37113000007,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
5506ce078e1671127b00000b,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.34610998537391424,False,factoid
54fc99f36ad7dcbc12000004,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
532f0bd6d6d3ac6a3400002d,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.2183967733755594,False,factoid
571e4293bb137a4b0c00000b,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
530cf22aa177c6630c000004,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.3171753065725909,False,factoid
53130a77e3eabad02100000f,Meta-Llama-3-8B-Instruct,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.37739408201180896,False,factoid
56c5feb75795f9a73e000006,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
54d669003706e8952800000e,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56c1f010ef6e394741000041,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
51596a8ad24251bc0500009e,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
56c1f00def6e39474100003f,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
571e12097de986d80d000017,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
533ba218fd9a95ea0d000007,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
5540fbce234c5a7c75000001,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
5343bdd6aeec6fbd07000001,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.10609311610460281,False,factoid
5311bcc2e3eabad021000005,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56ae57350a360a5e4500000a,Meta-Llama-3-8B-Instruct,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.5331501004596267,False,factoid
56e6ec49edfc094c1f000005,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
53357ca0d6d3ac6a3400004b,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.3235902452724986,False,factoid
51542dabd24251bc0500007d,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
571ce13f7de986d80d000011,Meta-Llama-3-8B-Instruct,bioasq,False,0,,,,,,,,,False,factoid
550718e9fd1abe1741000001,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
56c1f039ef6e394741000052,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.04643748765692379,False,factoid
55203ae78e534a4535000001,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
532670e7d6d3ac6a34000008,Meta-Llama-3-8B-Instruct,bioasq,True,3,2.0,0.9999999999999971,0.49999999999999856,False,False,0.0,0.0,-0.1238182536799215,False,factoid
56b76f496e3f8eaf4c000002,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
56cae60f5795f9a73e00002b,Meta-Llama-3-8B-Instruct,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.14226040348391203,False,factoid
56e0447a51531f7e3300000b,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56bb621fac7ad10019000009,Meta-Llama-3-8B-Instruct,bioasq,False,1,,,,,,,,,False,factoid
554140ad182542114d000003,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
554148c23f2354b713000001,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
56cb9b065795f9a73e000032,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
53188480b166e2b806000018,Meta-Llama-3-8B-Instruct,bioasq,False,2,,,,,,,,,False,factoid
